Año,Mes,Tipo de servicio,LAT,LNG,Situacion,Reporte
2022,enero,Higiene y control urbano,-36.920,-60.305,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Higiene y control urbano,-36.916,-60.322,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Higiene y control urbano,-36.902,-60.295,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,enero,Zoonosis,-36.876,-60.332,Animales no domésticos,Crianza inadecuada
2022,enero,Higiene y control urbano,-36.879,-60.329,En estado o inclinación peligrosa,Postes (coopelectric)
2022,enero,Zoonosis,-36.879,-60.180,Animales domésticos,Denunciar mordeduras
2022,enero,Zoonosis,-36.908,-60.310,Animales domésticos,Sanitariamente descuidados
2022,enero,Habilitaciones,-36.929,-60.294,Comercios,Higiene y limpieza comercial
2022,enero,Habilitaciones,-36.921,-60.298,Calidad de alimentos,Venta de alimentos con fecha caducada
2022,enero,Vialidad,-36.884,-60.313,Rampa accesibilidad,Obstruida o dañada
2022,enero,Higiene y control urbano,-36.920,-60.292,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Higiene y control urbano,-36.894,-60.317,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Atención del personal municipal,-36.895,-60.313,Otros,Otra situación no contemplada
2022,enero,Zoonosis,-36.934,-60.159,Animales domésticos,Sanitariamente descuidados
2022,enero,Higiene y control urbano,-36.907,-60.328,Malezas o basura acumulada,En espacio público (veredas)
2022,enero,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,Recolección deficiente
2022,enero,Higiene y control urbano,-36.945,-60.266,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Obras públicas,-36.886,-60.309,Calles urbanas,Cordón cuneta dañado
2022,enero,Higiene y control urbano,-36.886,-60.310,Malezas o basura acumulada,En espacio público (veredas)
2022,enero,Obras públicas,-36.886,-60.358,Calles urbanas,Calzada de tierra con baches
2022,enero,Obras públicas,-36.879,-60.328,Calles urbanas,"Calzada asfáltica rota, hundida o levantada"
2022,enero,Higiene y control urbano,-36.887,-60.341,Malezas o basura acumulada,En espacio público (veredas)
2022,enero,Zoonosis,-36.895,-60.339,Otros,Otra situación no contemplada
2022,enero,Higiene y control urbano,-36.891,-60.322,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Higiene y control urbano,-36.905,-60.327,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Zoonosis,-36.908,-60.324,Animales domésticos,Sanitariamente descuidados
2022,enero,Higiene y control urbano,-36.926,-60.294,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,"Parques, plazas y espacios públicos",-36.893,-60.328,Mobiliario,Pedido de cesto de basura
2022,enero,Zoonosis,-36.906,-60.343,Animales domésticos,Denunciar mordeduras
2022,enero,Higiene y control urbano,-36.900,-60.320,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Zoonosis,-36.894,-60.296,Control de plagas / fumigación,Roedores
2022,enero,Zoonosis,-36.920,-60.290,Animales domésticos,Sueltos en la via pública
2022,enero,Higiene y control urbano,-36.888,-60.325,Barrido domiciliario,Deficiente
2022,enero,Árboles en la vía pública,-36.891,-60.323,Arbolado,Pedido de extracción en via pública
2022,enero,Tránsito,-36.889,-60.324,Otros,Otra situación no contemplada
2022,enero,Higiene y control urbano,-36.868,-60.157,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Zoonosis,-36.868,-60.157,Control de plagas / fumigación,Roedores
2022,enero,Higiene y control urbano,-36.920,-60.292,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Obras públicas,-36.883,-60.341,Calles urbanas,Pedido de camión regador
2022,enero,Control ambiental,-36.883,-60.341,Olores y humos,En una industria
2022,enero,Higiene y control urbano,-36.944,-60.272,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Higiene y control urbano,-36.921,-60.309,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Habilitaciones,-36.900,-60.333,Comercios,Higiene y limpieza comercial
2022,enero,Higiene y control urbano,-36.906,-60.321,Cestos públicos,Recolección deficiente
2022,enero,Tránsito,-36.885,-60.329,Estacionamiento,Vehículos abandonados
2022,enero,Zoonosis,-36.871,-60.323,Animales domésticos,Sanitariamente descuidados
2022,enero,Higiene y control urbano,-36.886,-60.310,Malezas o basura acumulada,En espacio público (veredas)
2022,enero,"Parques, plazas y espacios públicos",-36.901,-60.340,Césped,Con falta de mantenimiento o riego
2022,enero,"Parques, plazas y espacios públicos",-36.885,-60.300,Césped,Con falta de mantenimiento o riego
2022,enero,Higiene y control urbano,-36.905,-60.319,En estado o inclinación peligrosa,Carteles y marquesinas
2022,enero,Higiene y control urbano,-36.845,-60.233,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,"Parques, plazas y espacios públicos",-36.915,-60.325,Plantas,Pedido de poda
2022,enero,Higiene y control urbano,-36.878,-60.334,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Zoonosis,-36.895,-60.317,Animales domésticos,Sueltos en la via pública
2022,enero,Zoonosis,-36.894,-60.315,Control de plagas / fumigación,Roedores
2022,enero,Árboles en la vía pública,-36.953,-60.254,Otros,Otra situación no contemplada
2022,enero,Vialidad,-36.971,-60.314,Reductor de velocidad,Solicitar nuevo
2022,enero,Vialidad,-36.879,-60.316,Reductor de velocidad,Solicitar nuevo
2022,enero,Higiene y control urbano,-36.882,-60.329,Recolección de residuos domiciliarios,Recolección deficiente
2022,enero,Higiene y control urbano,-36.870,-60.326,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Zoonosis,-36.891,-60.355,Animales domésticos,Sueltos en la via pública
2022,enero,Zoonosis,-36.896,-60.327,Animales domésticos,Sueltos en la via pública
2022,enero,Obras públicas,-36.888,-60.330,Agua,Rotura de caño
2022,enero,Higiene y control urbano,-36.876,-60.325,Recolección de residuos domiciliarios,No hay recolección
2022,enero,Higiene y control urbano,-36.875,-60.321,Malezas o basura acumulada,En espacio público (veredas)
2022,enero,Obras públicas,-36.830,-60.359,Caminos rurales,Falta mantenimiento de rutina
2022,enero,Higiene y control urbano,-36.874,-60.318,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,enero,Obras particulares,-36.897,-60.346,Obra en construcción,Sin habilitación
2022,enero,Higiene y control urbano,-36.877,-60.315,Barrido domiciliario,No hay barrido
2022,enero,Higiene y control urbano,-36.877,-60.315,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Higiene y control urbano,-36.901,-60.298,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,enero,Obras públicas,-36.917,-60.293,Calles urbanas,Calzada de tierra con baches
2022,enero,Zoonosis,-36.872,-60.315,Animales domésticos,Sanitariamente descuidados
2022,enero,Obras públicas,-36.904,-60.339,Iluminación,Lampara sin funcionamiento o deficiente
2022,enero,Obras públicas,-36.885,-60.302,Iluminación,Lampara sin funcionamiento o deficiente
2022,enero,"Parques, plazas y espacios públicos",-36.885,-60.302,Otros,Otra situación no contemplada
2022,febrero,Higiene y control urbano,-36.887,-60.337,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,"Parques, plazas y espacios públicos",-36.882,-60.333,Plantas,Pedido de poda
2022,febrero,Obras públicas,-36.877,-60.297,Calles urbanas,Pedido de cordón cuneta
2022,febrero,Higiene y control urbano,-36.883,-60.341,Malezas o basura acumulada,En espacio público (veredas)
2022,febrero,Higiene y control urbano,-36.905,-60.301,Recolección de residuos domiciliarios,Recolección deficiente
2022,febrero,Vialidad,-36.923,-60.292,Reductor de velocidad,Solicitar nuevo
2022,febrero,Higiene y control urbano,-36.914,-60.310,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.889,-60.341,Barrido domiciliario,Deficiente
2022,febrero,Higiene y control urbano,-36.886,-60.307,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,Zoonosis,-36.917,-60.307,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.891,-60.307,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,febrero,Higiene y control urbano,-36.933,-60.159,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.901,-60.351,Barrido domiciliario,No hay barrido
2022,febrero,Árboles en la vía pública,-36.873,-60.335,Arbolado,Pedido de extracción en via pública
2022,febrero,Higiene y control urbano,-36.936,-60.153,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.898,-60.318,Barrido domiciliario,No hay barrido
2022,febrero,Zoonosis,-36.890,-60.303,Animales domésticos,Sueltos en la via pública
2022,febrero,Zoonosis,-36.907,-60.344,Control de plagas / fumigación,Roedores
2022,febrero,Higiene y control urbano,-36.889,-60.335,Recolección de residuos domiciliarios,Recolección deficiente
2022,febrero,Zoonosis,-36.894,-60.331,Animales domésticos,Sueltos en la via pública
2022,febrero,Zoonosis,-36.906,-60.315,Animales domésticos,Denunciar mordeduras
2022,febrero,Higiene y control urbano,-36.882,-60.300,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Zoonosis,-36.915,-60.290,Animales domésticos,Sanitariamente descuidados
2022,febrero,Vialidad,-36.881,-60.344,Reductor de velocidad,Solicitar nuevo
2022,febrero,Árboles en la vía pública,-36.892,-60.314,Arbolado,Pedido de poda en vía pública
2022,febrero,Vialidad,-36.891,-60.324,Semáforo,Solicitar nuevo
2022,febrero,Tránsito,-36.885,-60.322,Señalización vial,Solicitar nueva
2022,febrero,Higiene y control urbano,-36.906,-60.330,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.900,-60.311,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Zoonosis,-36.902,-60.291,Animales domésticos,Sueltos en la via pública
2022,febrero,Obras públicas,-36.947,-60.267,Otros,Otra situación no contemplada
2022,febrero,Higiene y control urbano,-36.882,-60.316,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Zoonosis,-36.889,-60.339,Animales domésticos,Sueltos en la via pública
2022,febrero,"Parques, plazas y espacios públicos",-36.919,-60.330,Césped,Con falta de mantenimiento o riego
2022,febrero,Zoonosis,-36.873,-60.329,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.898,-60.304,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.903,-60.310,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.922,-60.300,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Higiene y control urbano,-36.989,-60.263,Recolección de residuos domiciliarios,Recolección deficiente
2022,febrero,Higiene y control urbano,-36.908,-60.341,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Obras públicas,-36.882,-60.310,Calles urbanas,Calzada asfáltica con baches
2022,febrero,Vialidad,-36.911,-60.324,Reductor de velocidad,Dañado
2022,febrero,Zoonosis,-36.893,-60.309,Animales domésticos,Denunciar mordeduras
2022,febrero,Higiene y control urbano,-36.989,-60.263,Cestos públicos,Recolección deficiente
2022,febrero,Higiene y control urbano,-36.881,-60.301,Barrido domiciliario,No hay barrido
2022,febrero,Zoonosis,-36.907,-60.327,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.929,-60.295,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.920,-60.321,Otros,Otra situación no contemplada
2022,febrero,Higiene y control urbano,-36.916,-60.323,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,Habilitaciones,-36.884,-60.314,Calidad de alimentos,Venta de alimentos no aptos para consumo humano
2022,febrero,Hospitales y centros periféricos de salud,-36.884,-60.312,Calidad y atención del servicio,Maltrato del personal
2022,febrero,Higiene y control urbano,-36.857,-60.164,Malezas o basura acumulada,Basural a cielo abierto
2022,febrero,Obras públicas,-36.862,-60.283,Calles urbanas,Calzada de tierra con baches
2022,febrero,Vialidad,-36.904,-60.299,Reductor de velocidad,Solicitar nuevo
2022,febrero,Higiene y control urbano,-36.882,-60.319,Recolección de residuos domiciliarios,Recolección deficiente
2022,febrero,Higiene y control urbano,-36.888,-60.332,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,febrero,Higiene y control urbano,-36.935,-60.155,Malezas o basura acumulada,En espacio público (veredas)
2022,febrero,Obras públicas,-36.871,-60.319,Calles urbanas,"Calzada asfáltica rota, hundida o levantada"
2022,febrero,"Parques, plazas y espacios públicos",-36.920,-60.311,Césped,Con presencia de basura
2022,febrero,Obras públicas,-36.912,-60.290,Calles urbanas,Pedido de bicisenda
2022,febrero,Cementerios,-36.891,-60.339,Otros,Otra situación no contemplada
2022,febrero,Zoonosis,-36.890,-60.338,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.927,-60.299,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Habilitaciones,-36.875,-60.324,Comercios,Falta de habilitación
2022,febrero,Higiene y control urbano,-36.876,-60.313,Malezas o basura acumulada,En espacio público (veredas)
2022,febrero,Zoonosis,-36.911,-60.320,Animales domésticos,Sueltos en la via pública
2022,febrero,Zoonosis,-36.907,-60.329,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.901,-60.350,Barrido domiciliario,Deficiente
2022,febrero,Higiene y control urbano,-36.905,-60.322,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.905,-60.322,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.882,-60.332,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.907,-60.326,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Obras públicas,-36.899,-60.307,Calles urbanas,Calzada asfáltica con baches
2022,febrero,Higiene y control urbano,-36.894,-60.315,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,febrero,Higiene y control urbano,-36.880,-60.327,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,Obras públicas,-36.894,-60.304,Iluminación,Lampara sin funcionamiento o deficiente
2022,febrero,Higiene y control urbano,-36.883,-60.301,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.909,-60.319,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,febrero,Higiene y control urbano,-36.904,-60.336,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.882,-60.326,Barrido domiciliario,No hay barrido
2022,febrero,Higiene y control urbano,-36.912,-60.310,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,febrero,Obras públicas,-36.887,-60.360,Calles urbanas,Calzada de tierra con baches
2022,febrero,Habilitaciones,-36.892,-60.327,Comercios,Uso del espacio público para exhibir mercadería
2022,febrero,Obras públicas,-36.894,-60.339,Iluminación,Lampara sin funcionamiento o deficiente
2022,febrero,Obras públicas,-36.892,-60.300,Iluminación,Lampara sin funcionamiento o deficiente
2022,febrero,Zoonosis,-36.881,-60.311,Animales domésticos,Sueltos en la via pública
2022,febrero,"Parques, plazas y espacios públicos",-36.889,-60.329,Plantas,Pedido de poda
2022,febrero,Zoonosis,-36.906,-60.293,Animales domésticos,Crianza inadecuada
2022,febrero,Zoonosis,-36.934,-60.155,Control de plagas / fumigación,Roedores
2022,febrero,Tránsito,-36.895,-60.321,Otros,Otra situación no contemplada
2022,febrero,Vialidad,-36.907,-60.302,Reductor de velocidad,Solicitar nuevo
2022,febrero,Obras públicas,-36.899,-60.309,Calles urbanas,"Calzada asfáltica rota, hundida o levantada"
2022,febrero,Vialidad,-36.899,-60.309,Reductor de velocidad,Solicitar nuevo
2022,febrero,Habilitaciones,-36.895,-60.322,Comercios,Falta de habilitación
2022,febrero,Obras públicas,-36.879,-60.333,Agua,Rotura de caño
2022,febrero,"Parques, plazas y espacios públicos",-36.924,-60.325,Césped,Con falta de mantenimiento o riego
2022,febrero,Habilitaciones,-36.917,-60.313,Comercios,Higiene y limpieza comercial
2022,febrero,Zoonosis,-36.886,-60.316,Control de plagas / fumigación,Roedores
2022,febrero,Obras públicas,-36.929,-60.298,Calles urbanas,Calzada de tierra con presencia de malezas
2022,febrero,"Parques, plazas y espacios públicos",-36.887,-60.297,Plantas,Pedido de poda
2022,febrero,Árboles en la vía pública,-36.889,-60.329,Arbolado,Pedido de poda en vía pública
2022,febrero,"Parques, plazas y espacios públicos",-36.887,-60.321,Otros,Otra situación no contemplada
2022,febrero,Hospitales y centros periféricos de salud,-36.887,-60.321,Otros,Otra situación no contemplada
2022,febrero,"Parques, plazas y espacios públicos",-36.892,-60.333,Mobiliario,Mantenimiento a monumento u ornamentación
2022,febrero,"Parques, plazas y espacios públicos",-36.911,-60.310,Mobiliario,Daños en juego
2022,febrero,Higiene y control urbano,-36.896,-60.325,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,Higiene y control urbano,-36.910,-60.309,Recolección de residuos domiciliarios,No hay recolección
2022,febrero,Higiene y control urbano,-36.902,-60.307,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,febrero,Vialidad,-36.920,-60.289,Reductor de velocidad,Solicitar nuevo
2022,febrero,Zoonosis,-36.916,-60.332,Animales domésticos,Sanitariamente descuidados
2022,febrero,Obras públicas,-36.948,-60.267,Calles urbanas,Calzada de tierra con baches
2022,febrero,Zoonosis,-36.896,-60.327,Animales domésticos,Denunciar mordeduras
2022,febrero,Higiene y control urbano,-36.898,-60.323,Malezas o basura acumulada,En espacio público (veredas)
2022,febrero,Obras públicas,-36.882,-60.306,Calles urbanas,Calzada asfáltica con baches
2022,febrero,Vialidad,-36.882,-60.319,Reductor de velocidad,Dañado
2022,febrero,Obras públicas,-36.880,-60.285,Calles urbanas,Calzada de tierra con baches
2022,febrero,Higiene y control urbano,-36.942,-60.158,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,febrero,Zoonosis,-36.883,-60.309,Animales domésticos,Sueltos en la via pública
2022,febrero,Higiene y control urbano,-36.892,-60.306,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,marzo,Transporte público,-36.952,-60.257,Transporte de pasajeros (remises/combis/colectivos),Exceso de pasajeros
2022,marzo,Vialidad,-36.921,-60.313,Reductor de velocidad,Dañado
2022,marzo,Higiene y control urbano,-36.889,-60.340,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Higiene y control urbano,-36.889,-60.324,Otros,Otra situación no contemplada
2022,marzo,Higiene y control urbano,-36.903,-60.308,Malezas o basura acumulada,En espacio público (veredas)
2022,marzo,Higiene y control urbano,-36.933,-60.158,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,marzo,Zoonosis,-36.901,-60.349,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.950,-60.256,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Higiene y control urbano,-36.893,-60.307,Recolección de residuos no domiciliarios,Recolección de residuos inertes (escombros / poda / montículos)
2022,marzo,Higiene y control urbano,-36.891,-60.312,Malezas o basura acumulada,En espacio público (veredas)
2022,marzo,Zoonosis,-36.881,-60.311,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.886,-60.310,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Obras públicas,-36.885,-60.308,Calles urbanas,Calzada asfáltica con baches
2022,marzo,Tránsito,-36.907,-60.329,Estacionamiento,Vehículos abandonados
2022,marzo,Vialidad,-36.917,-60.304,Reductor de velocidad,Solicitar nuevo
2022,marzo,Higiene y control urbano,-36.880,-60.315,Barrido domiciliario,No hay barrido
2022,marzo,Higiene y control urbano,-36.880,-60.316,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Habilitaciones,-36.914,-60.307,Calidad de alimentos,Posible intoxicación
2022,marzo,Higiene y control urbano,-36.904,-60.324,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Higiene y control urbano,-36.898,-60.323,Otros,Otra situación no contemplada
2022,marzo,Higiene y control urbano,-36.892,-60.308,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Atención del personal municipal,-36.892,-60.324,Otros,Otra situación no contemplada
2022,marzo,Obras públicas,-36.875,-60.333,Iluminación,Lampara sin funcionamiento o deficiente
2022,marzo,Transporte público,-36.903,-60.329,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,marzo,Zoonosis,-36.936,-60.154,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.936,-60.154,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,marzo,Obras públicas,-36.904,-60.307,Cloacas,Denuncia por condiciones de obra
2022,marzo,Hospitales y centros periféricos de salud,-36.898,-60.323,Calidad y atención del servicio,Deficiencia en la programación de turnos
2022,marzo,Higiene y control urbano,-36.902,-60.300,Bebidas alcohólicas,Venta fuera de horario permitido
2022,marzo,Higiene y control urbano,-36.876,-60.324,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Higiene y control urbano,-36.880,-60.296,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Zoonosis,-36.904,-60.327,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.879,-60.285,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,marzo,Transporte público,-36.895,-60.314,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de recorrido habitual
2022,marzo,Obras particulares,-36.887,-60.331,Obra en construcción,Molestias ocasionadas a vecinos
2022,marzo,Higiene y control urbano,-36.901,-60.327,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Higiene y control urbano,-36.877,-60.331,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Higiene y control urbano,-36.906,-60.321,Recolección de residuos domiciliarios,Recolección deficiente
2022,marzo,Higiene y control urbano,-36.888,-60.304,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Higiene y control urbano,-36.876,-60.330,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,marzo,Transporte público,-36.894,-60.326,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,marzo,Zoonosis,-36.911,-60.324,Animales domésticos,Crianza inadecuada
2022,marzo,Higiene y control urbano,-36.896,-60.321,Barrido domiciliario,No hay barrido
2022,marzo,Higiene y control urbano,-36.907,-60.334,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Obras públicas,-36.888,-60.338,Calles urbanas,Cordón cuneta dañado
2022,marzo,Higiene y control urbano,-36.933,-60.164,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,marzo,Obras públicas,-36.906,-60.297,Calles urbanas,Calzada de tierra con baches
2022,marzo,Obras públicas,-36.882,-60.322,Calles urbanas,Calzada asfáltica con baches
2022,marzo,Obras públicas,-36.911,-60.346,Caminos rurales,Mal nivelado
2022,marzo,Obras particulares,-36.903,-60.334,Otros,Otra situación no contemplada
2022,marzo,Higiene y control urbano,-36.895,-60.308,Recolección de residuos domiciliarios,Recolectores ensucian la vía pública
2022,marzo,Higiene y control urbano,-36.891,-60.299,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,marzo,Higiene y control urbano,-36.950,-60.256,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Higiene y control urbano,-36.886,-60.302,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Zoonosis,-36.926,-60.313,Control de plagas / fumigación,Mosquitos
2022,marzo,Transporte público,-36.876,-60.290,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de parada
2022,marzo,Vialidad,-36.845,-60.242,Señalización vial,Solicitar nueva
2022,marzo,Higiene y control urbano,-36.893,-60.327,Barrido domiciliario,No hay barrido
2022,marzo,Obras públicas,-36.917,-60.332,Calles urbanas,Pedido de camión regador
2022,marzo,Tránsito,-36.876,-60.325,Estacionamiento,Vehículos abandonados
2022,marzo,Higiene y control urbano,-36.867,-60.320,Malezas o basura acumulada,En espacio público (veredas)
2022,marzo,Higiene y control urbano,-36.886,-60.317,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Higiene y control urbano,-36.913,-60.324,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,marzo,Higiene y control urbano,-36.908,-60.314,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,marzo,Higiene y control urbano,-36.909,-60.314,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Transporte público,-36.935,-60.151,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,marzo,Vialidad,-36.919,-60.334,Reductor de velocidad,Solicitar nuevo
2022,marzo,Higiene y control urbano,-36.916,-60.293,Malezas o basura acumulada,En espacio privado (baldío abierto)
2022,marzo,Higiene y control urbano,-36.891,-60.306,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Zoonosis,-36.879,-60.343,Control de plagas / fumigación,Mosquitos
2022,marzo,Higiene y control urbano,-36.913,-60.312,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,marzo,Habilitaciones,-36.896,-60.309,Calidad de alimentos,Venta de alimentos con fecha caducada
2022,marzo,Zoonosis,-36.887,-60.325,Control de plagas / fumigación,Mosquitos
2022,marzo,"Parques, plazas y espacios públicos",-36.900,-60.330,Plantas,"Enfermas, secas o muertas"
2022,marzo,Higiene y control urbano,-36.881,-60.308,Malezas o basura acumulada,En espacio público (veredas)
2022,marzo,Zoonosis,-36.886,-60.332,Control de plagas / fumigación,Mosquitos
2022,marzo,Higiene y control urbano,-36.922,-60.300,Recolección de residuos domiciliarios,No hay recolección
2022,marzo,Zoonosis,-36.914,-60.305,Animales domésticos,Sueltos en la via pública
2022,marzo,Tránsito,-36.899,-60.299,Estacionamiento,Vehículos abandonados
2022,marzo,Habilitaciones,-36.899,-60.299,Comercios,Higiene y limpieza comercial
2022,marzo,Higiene y control urbano,-36.898,-60.321,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Zoonosis,-36.921,-60.288,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.915,-60.321,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,marzo,Zoonosis,-36.919,-60.302,Animales domésticos,Sanitariamente descuidados
2022,marzo,Obras públicas,-36.920,-60.311,Calles urbanas,Pedido de camión regador
2022,marzo,Zoonosis,-36.872,-60.322,Animales domésticos,Sueltos en la via pública
2022,marzo,Zoonosis,-36.911,-60.301,Animales domésticos,Sueltos en la via pública
2022,marzo,Higiene y control urbano,-36.893,-60.297,Barrido domiciliario,No hay barrido
2022,marzo,Higiene y control urbano,-36.893,-60.297,Agua,Arrojo de aguas servidas domiciliarias a la via pública
2022,marzo,Zoonosis,-36.904,-60.302,Animales domésticos,Sueltos en la via pública
2022,marzo,Zoonosis,-36.865,-60.157,Animales domésticos,Denunciar mordeduras
2022,marzo,Vialidad,-36.872,-60.315,Reductor de velocidad,Solicitar nuevo
2022,marzo,Higiene y control urbano,-36.937,-60.155,Malezas o basura acumulada,En espacio público (veredas de terrenos cerrados)
2022,marzo,Higiene y control urbano,-36.878,-60.312,Control de plagas / fumigación,Insectos varios
2022,marzo,Higiene y control urbano,-36.907,-60.327,Malezas o basura acumulada,En espacio privado (casa abandonada)
2022,marzo,Higiene y control urbano,-36.893,-60.302,Calidad de alimentos,Corte de cadena de frío
2022,marzo,Árboles en la vía pública,-36.902,-60.333,Arbolado,Pedido de extracción en via pública
2022,marzo,Transporte público,-36.977,-60.280,Transporte de pasajeros (remises/combis/colectivos),Incumplimiento de frecuencia
2022,marzo,Obras públicas,-36.871,-60.325,Calles urbanas,Pedido de camión regador
